Data,referencia,tipo_atividade,enviado_por,Idioma,arquivos_em,laudas,Início,Término,num_docs,tipo_documento,ano_planilha,mes_aba,mes_num
25/10/2022,16615,CQ,Marcella,Italiano,Word - PDF,45670.0,14:10:00,15:40:00,0,Certidões,2022,Outubro 2022,10
25/10/2022,16786,CQ,Marcella,Inglês,Word - PDF,3287.0,16:05:00,16:15:00,0,Certidão de Óbito,2022,Outubro 2022,10
25/10/2022,16723,CQ,Marcella,Italiano,Word - PDF,31123.0,16:18:00,17:20:00,0,Certidões,2022,Outubro 2022,10
25/10/2022,16788,CQ,Marcella,Italiano,Word - PDF,2642.0,17:25:00,17:35:00,0,Certidão de Nascimento,2022,Outubro 2022,10
25/10/2022,16658,Revisão,Marcella,Italiano,Word - PDF,2249.0,17:40:00,18:00:00,0,Certidão de Nascimento,2022,Outubro 2022,10
26/10/2022,16672,CQ,Marcella,Português,Word - PDF,149725.0,09:00:00,11:53:00,0,Grade Curricular Faculdade,2022,Outubro 2022,10
26/10/2022,16822,CQ,Marcella,Inglês,Word - PDF,1842.0,11:54:00,12:05:00,0,Certidão de Nascimento,2022,Outubro 2022,10
26/10/2022,16831,Revisão,Marcella,Italiano,Word - PDF,9297.0,13:15:00,13:35:00,0,CNN,2022,Outubro 2022,10
26/10/2022,16812,CQ,Marcella,Inglês,Word - PDF,2861.0,13:44:00,13:54:00,0,Histórico Escolar,2022,Outubro 2022,10
26/10/2022,16616,CQ,Marcella,Italiano,Word - PDF,81069.0,13:55:00,15:52:00,0,Certidões,2022,Outubro 2022,10
26/10/2022,16835,CQ,Marcella,Inglês,Word - PDF,6375.0,15:52:00,16:10:00,0,Histórico Escolar,2022,Outubro 2022,10
26/10/2022,16804,CQ,Marcella,Inglês,Word - PDF,7075.0,16:11:00,16:25:00,0,Histórico Escolar,2022,Outubro 2022,10
26/10/2022,16840,CQ,Marcella,Inglês,Word - Imagem,2613.0,16:26:00,16:36:00,0,Histórico Escolar,2022,Outubro 2022,10
26/10/2022,16676,CQ,Marcella,Italiano,Word - PDF,38771.0,16:44:00,17:40:00,0,Doc Diverso,2022,Outubro 2022,10
27/10/2022,16834,CQ,Marcella,Inglês,Word - PDF,9253.0,09:00:00,09:17:00,0,Certidões,2022,Outubro 2022,10
27/10/2022,16862,CQ,Marcella,Inglês,Word - PDF,2133.0,09:17:00,09:30:00,0,Certificados,2022,Outubro 2022,10
27/10/2022,16830,CQ,Marcella,Inglês,Word - PDF,13541.0,09:49:00,10:30:00,0,Doc Diverso,2022,Outubro 2022,10
27/10/2022,16730,CQ,Marcella,Italiano,Word - PDF,60323.0,10:32:00,11:50:00,0,Certidões,2022,Outubro 2022,10
27/10/2022,16725,CQ,Marcella,Italiano,Word - PDF,26364.0,11:50:00,13:20:00,0,Processo de Divórcio,2022,Outubro 2022,10
27/10/2022,16836,CQ,Marcella,Italiano,Word - PDF,8610.0,13:23:00,13:40:00,0,Certidões,2022,Outubro 2022,10
27/10/2022,16863,CQ,Marcella,Italiano,Word - PDF,11415.0,13:41:00,14:16:00,0,Certidões de Nascimento,2022,Outubro 2022,10
27/10/2022,16821,CQ,Marcella,Espanhol,Word - PDF,8053.0,14:30:00,14:40:00,0,Histórico Escolar,2022,Outubro 2022,10
27/10/2022,16877,CQ,Marcella,Italiano,Word - Imagem,1177.0,14:42:00,14:52:00,0,CNH,2022,Outubro 2022,10
27/10/2022,16854,Revisão,Marcella,Português,Word - PDF,1340.0,14:54:00,15:02:00,0,Certidão de Nascimento,2022,Outubro 2022,10
27/10/2022,16848,CQ,Marcella,Italiano,Word - PDF,2262.0,15:05:00,15:15:00,0,Certidão Criminal,2022,Outubro 2022,10
27/10/2022,16716,CQ,Marcella,Italiano,Word - PDF,46557.0,15:16:00,16:10:00,0,Certidões,2022,Outubro 2022,10
27/10/2022,16826,CQ,Marcella,Italiano,Word - PDF,3658.0,16:15:00,16:30:00,0,Processo de Divórcio,2022,Outubro 2022,10
27/10/2022,16760,CQ,Marcella,Italiano,Word - PDF,14983.0,16:44:00,17:23:00,0,Certidões,2022,Outubro 2022,10
27/10/2022,16823,Revisão,Marcella,Italiano,Word - PDF,7511.0,17:24:00,17:50:00,0,Certidões,2022,Outubro 2022,10
28/10/2022,16547,CQ,Marcella,Italiano,Word - PDF,37927.0,08:57:00,09:45:00,0,Certidões,2022,Outubro 2022,10
28/10/2022,16595,CQ,Marcella,Italiano,Word - PDF,50732.0,09:46:00,11:10:00,0,Certidões,2022,Outubro 2022,10
28/10/2022,16833,Revisão,Marcella,Português,Word - PDF,5308.0,11:11:00,11:30:00,0,Contrato Espanhol,2022,Outubro 2022,10
28/10/2022,16886,CQ,Marcella,Italiano,Word - PDF,2738.0,11:34:00,11:45:00,0,Certidão de Nascimento,2022,Outubro 2022,10
28/10/2022,16852,CQ,Marcella,Inglês,Word - PDF,2220.0,11:46:00,12:00:00,0,Boletim Escolar,2022,Outubro 2022,10
28/10/2022,16846,CQ,Marcella,Inglês,Word - PDF,2854.0,12:04:00,12:15:00,0,Certidão Nascimento,2022,Outubro 2022,10
28/10/2022,16890,Revisão,Marcella,Português,Word - PDF,1443.0,13:16:00,13:23:00,0,Certidão de Nascimento,2022,Outubro 2022,10
28/10/2022,16792,CQ,Marcella,Português,Word - Word,133814.0,13:27:00,15:00:00,0,Contrato simples,2022,Outubro 2022,10
28/10/2022,16676,CQ,Marcella,Italiano,Word - PDF,13686.0,15:23:00,15:45:00,0,Procurações,2022,Outubro 2022,10
28/10/2022,16864,Revisão,Marcella,Inglês,Word - Imagem,4305.0,15:47:00,16:11:00,0,Certidões,2022,Outubro 2022,10
28/10/2022,16857,CQ,Marcella,Espanhol,Word - PDF,7202.0,16:15:00,16:32:00,0,Contrato de Trabalho,2022,Outubro 2022,10
28/10/2022,16871,Revisão,Marcella,Italiano,Word - Imagem,7531.0,16:42:00,17:12:00,0,Procurações,2022,Outubro 2022,10
28/10/2022,16868,CQ,Marcella,Inglês,Word - PDF,8302.0,17:13:00,17:37:00,0,Boletim Escolar,2022,Outubro 2022,10
28/10/2022,16875,CQ,Marcella,Italiano,Word - PDF,2686.0,17:38:00,17:55:00,0,Certidão de Nascimento,2022,Outubro 2022,10
31/10/2022,16900,Revisão,Marcella,Português,Word - PDF,0.905,09:05:00,09:16:00,0,CNH Colombia,2022,Outubro 2022,10
31/10/2022,16896,CQ,Marcella,Inglês,Word - PDF,1196.0,09:21:00,09:31:00,0,Certidão de Nascimento,2022,Outubro 2022,10
31/10/2022,16882,CQ,Marcella,Português,Word - Imagem,0.654,09:31:00,09:35:00,0,Certidão Negativa de Casamento,2022,Outubro 2022,10
31/10/2022,16733,CQ,Marcella,Italiano,Word - PDF,75264.0,09:39:00,11:30:00,0,Certidões e Processo de Divórcio,2022,Outubro 2022,10
31/10/2022,16897,CQ,Marcella,Português,Word - Imagem,1725.0,11:40:00,11:50:00,0,CNH Paraguai,2022,Outubro 2022,10
31/10/2022,16669,CQ,Marcella,Português,Word - Word,278817.0,11:55:00,17:00:00,0,Apresentação de uma Nova Vacina,2022,Outubro 2022,10
31/10/2022,16908,CQ,Marcella,Italiano,Word - PDF,4172.0,17:08:00,17:20:00,0,Procuração,2022,Outubro 2022,10
31/10/2022,16922,Revisão,Marcella,Português,Word - PDF,1870.0,17:26:00,17:40:00,0,Extrato Resumido de Nascimento,2022,Outubro 2022,10
01/11/2022,16803,CQ,Marcella,Italiano,Word - PDF,51571.0,09:00:00,10:17:00,0,Certidões,2022,Novembro 2022,11
01/11/2022,16901,CQ,Marcella,Inglês,Word - PDF,9411.0,10:22:00,10:50:00,0,Imposto de Renda,2022,Novembro 2022,11
01/11/2022,16921,Revisão,Marcella,Italiano,Word - PDF,1374.0,10:57:00,11:11:00,0,Certidão de Batismo,2022,Novembro 2022,11
01/11/2022,16934,CQ,Marcella,Português,Word - PDF,1196.0,11:12:00,11:17:00,0,Histórico Acadêmico,2022,Novembro 2022,11
01/11/2022,16842,CQ,Marcella,Italiano,Word - PDF,63449.0,11:29:00,13:50:00,0,Certidões,2022,Novembro 2022,11
01/11/2022,16933,CQ,Marcella,Inglês,Word - Imagem,1659.0,14:09:00,14:20:00,0,Histórico Escolar,2022,Novembro 2022,11
01/11/2022,16937,CQ,Marcella,Espanhol,Word - PDF,1419.0,14:30:00,14:40:00,0,Certidão de Nascimento,2022,Novembro 2022,11
01/11/2022,16905,Revisão,Marcella,Italiano,Word - PDF,28898.0,14:41:00,17:20:00,0,Certidões,2022,Novembro 2022,11
01/11/2022,16735,CQ,Marcella,Italiano,Word - PDF,39420.0,15:05:00,16:05:00,0,Certidões,2022,Novembro 2022,11
03/11/2022,16477,CQ,Marcella,Italiano,Word - PDF,154780.0,09:40:00,14:00:00,0,Certidões,2022,Novembro 2022,11
03/11/2022,16925,CQ,Marcella,Inglês,Excel - Excel,25323.0,09:04:00,09:40:00,0,Tabela Excel BID,2022,Novembro 2022,11
03/11/2022,16849,CQ,Marcella,Italiano,Word - PDF,28377.0,14:02:00,15:00:00,0,Certidões,2022,Novembro 2022,11
03/11/2022,16936,CQ,Marcella,Inglês,Word - PDF,2530.0,15:07:00,15:16:00,0,Certidão de Casamento,2022,Novembro 2022,11
03/11/2022,16887,CQ,Marcella,Italiano,Word - PDF,11538.0,15:17:00,15:40:00,0,Certidões,2022,Novembro 2022,11
03/11/2022,16891,Revisão,Marcella,Português,Word - PDF,59540.0,16:00:00,18:00:00,0,Extrato Bancário,2022,Novembro 2022,11
04/11/2022,16966,Revisão,Marcella,Português,Word - PDF,1284.0,09:00:00,09:05:00,0,Extrato Resumido De Nascimento,2022,Novembro 2022,11
04/11/2022,16945,Revisão,Marcella,Português,Word - PDF,0.994,09:06:00,09:18:00,0,Extrato Resumido De Nascimento,2022,Novembro 2022,11
04/11/2022,16927,CQ,Marcella,Português,Word - PDF,31960.0,09:21:00,10:05:00,0,Contrato,2022,Novembro 2022,11
04/11/2022,16892,CQ,Marcella,Italiano,Word - PDF,7442.0,10:11:00,10:40:00,0,Certidões de Nascimento,2022,Novembro 2022,11
04/11/2022,16915,CQ,Marcella,Italiano,Word - PDF,7566.0,10:43:00,11:00:00,0,Procuração,2022,Novembro 2022,11
04/11/2022,16940,CQ,Marcella,Italiano,Word - PDF,2438.0,11:01:00,11:15:00,0,Certidão Objeto e Pé,2022,Novembro 2022,11
04/11/2022,16948,CQ,Marcella,Italiano,Word - Imagem,8823.0,11:16:00,11:40:00,0,Certidões,2022,Novembro 2022,11
04/11/2022,16957,Revisão,Marcella,Inglês,Word - PDF,2490.0,11:47:00,12:00:00,0,Certidão de Casamento,2022,Novembro 2022,11
04/11/2022,16924,Revisão,Marcella,Italiano,Word - PDF,29522.0,12:08:00,14:54:00,0,Certidões,2022,Novembro 2022,11
04/11/2022,16859,CQ,Jhaniny,Italiano,Word - PDF,15545.0,15:08:00,15:40:00,0,Certidões,2022,Novembro 2022,11
04/11/2022,16976,CQ,Marcella,Inglês,Word - Imagem,0.829,15:52:00,15:57:00,0,Doc Diverso,2022,Novembro 2022,11
04/11/2022,16973,CQ,Marcella,Português,Word - PDF,2306.0,16:03:00,16:15:00,0,Doc Diverso,2022,Novembro 2022,11
04/11/2022,16939,Revisão,Marcella,Inglês,Word - PDF,6771.0,16:15:00,16:35:00,0,Diplomas e Históricos Acadêmicos,2022,Novembro 2022,11
04/11/2022,16944,Revisão,Marcella,Espanhol - Português,Word - PDF,14987.0,16:50:00,17:45:00,0,Histórico Escolar,2022,Novembro 2022,11
07/11/2022,16902,Revisão,Marcella,Italiano,Word - PDF,14507.0,09:04:00,10:02:00,0,Histórico Acadêmico,2022,Novembro 2022,11
07/11/2022,16881,CQ,Marcella,Inglês,Word - PDF,5306.0,10:21:00,10:42:00,0,Certidões,2022,Novembro 2022,11
07/11/2022,16820,Revisão,Marcella,Italiano,Word - PDF,104950.0,10:43:00,16:20:00,0,Certidões,2022,Novembro 2022,11
07/11/2022,16929,CQ,Marcella,Inglês,Word - PDF,28746.0,16:25:00,17:00:00,0,Contrato,2022,Novembro 2022,11
07/11/2022,16963,Revisão,Marcella,Italiano,Word - PDF,6133.0,17:03:00,17:23:00,0,Procuração,2022,Novembro 2022,11
07/11/2022,16923,Revisão,Jhaniny,Inglês,Word - PDF,0.917,17:27:00,17:35:00,0,RG,2022,Novembro 2022,11
07/11/2022,16981,Revisão,Marcella,Italiano,Word - PDF,2160.0,17:39:00,17:49:00,0,CNN,2022,Novembro 2022,11
08/11/2022,16996,Revisão,Marcella,Português,Word - PDF,1021.0,09:00:00,09:05:00,0,Antecedentes Criminais,2022,Novembro 2022,11
08/11/2022,16985,CQ,Marcella,Português,Wolrd - PDF,0.975,09:06:00,09:10:00,0,Certidão de Nascimento,2022,Novembro 2022,11
08/11/2022,17006,CQ,Marcella,Português,Word - PDF,1185.0,09:11:00,09:17:00,0,Certidão de Nascimento,2022,Novembro 2022,11
08/11/2022,16850,CQ,Marcella,Italiano,Word - PDF,73264.0,09:17:00,10:50:00,0,Certidões,2022,Novembro 2022,11
08/11/2022,17014,CQ,Marcella,Português,Word - Imagem,1704.0,10:42:00,10:52:00,0,CNH,2022,Novembro 2022,11
08/11/2022,16932,CQ,Marcella,Italiano,Word - PDF,17570.0,10:56:00,11:30:00,0,Certidão de Objeto e Pé,2022,Novembro 2022,11
08/11/2022,17007,CQ,Marcella,Português,Word - PDF,1454.0,11:35:00,11:51:00,0,Certidão de Nascimento,2022,Novembro 2022,11
08/11/2022,16820,CQ,Marcella,Italiano,Word - PDF,70693.0,11:52:00,15:35:00,0,Certidões,2022,Novembro 2022,11
08/11/2022,16855,CQ,Bia,Italiano,Word - PDF,12173.0,14:18:00,14:48:00,0,Certidões,2022,Novembro 2022,11
08/11/2022,16994,Revisão,Marcella,Português,Word - Imagem,1487.0,16:00:00,16:10:00,0,Certidão de Antecedentes Criminais,2022,Novembro 2022,11
08/11/2022,17003,Revisão,Marcella,Italiano,Word - PDF,2491.0,16:15:00,16:26:00,0,Certidão de Casamento,2022,Novembro 2022,11
08/11/2022,17005,CQ,Marcella,Italiano,Word - PDF,3896.0,16:30:00,16:45:00,0,Certidão de Nascimento,2022,Novembro 2022,11
08/11/2022,16955,CQ,Marcella,Italiano,Word - PDF,42639.0,17:15:00,18:00:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,16956,CQ,Marcella,Italiano,Word - PDF,31067.0,09:04:00,09:55:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,16951,Revisão,Marcella,Italiano,Word - PDF,6103.0,09:56:00,10:10:00,0,Escritura Pública,2022,Novembro 2022,11
09/11/2022,16997,Revisão,Marcella,Italiano,Word - PDF,17693.0,10:10:00,11:25:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,17009,CQ,Marcella,Inglês,Word - PDF,7705.0,11:27:00,12:03:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,16983,Revisão,Marcella,Italiano,Word - PDF,14695.0,12:04:00,13:36:00,0,Certidão de Objeto e Pé,2022,Novembro 2022,11
09/11/2022,17013,CQ,Marcella,Inglês,Word - PDF,4934.0,13:37:00,13:50:00,0,Emenda de Opinião Legal,2022,Novembro 2022,11
09/11/2022,16899,CQ,Marcella,Italiano,Word - PDF,35632.0,13:53:00,15:00:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,17024,CQ,Marcella,Inglês,Word - PDF,0.934,15:05:00,15:12:00,0,CNH,2022,Novembro 2022,11
09/11/2022,17033,CQ,Marcella,Italiano,Word - PDF,2886.0,15:13:00,15:25:00,0,Certidão de Nascimento,2022,Novembro 2022,11
09/11/2022,17021,Revisão,Marcella,Inglês,Word - PDF,2345.0,15:26:00,15:33:00,0,Doc Diverso,2022,Novembro 2022,11
09/11/2022,16987,Revisão,Marcella,Inglês,Word - PDF,13870.0,15:33:00,16:10:00,0,Holerites,2022,Novembro 2022,11
09/11/2022,17010,Revisão,Marcella,Italiano,Word - PDF,13128.0,16:11:00,16:35:00,0,Procuração,2022,Novembro 2022,11
09/11/2022,16998,CQ,Marcella,Inglês,Word - PDF,6684.0,16:36:00,17:00:00,0,Holerites,2022,Novembro 2022,11
09/11/2022,16990,CQ,Marcella,Italiano,Word - PDF,7913.0,17:00:00,17:20:00,0,Certidões,2022,Novembro 2022,11
09/11/2022,16971,Revisão,Marcella,Italiano,Word - PDF,10529.0,17:23:00,17:54:00,0,Certidões,2022,Novembro 2022,11
10/11/2022,16984,CQ,Marcella,Italiano,Word - PDF,9711.0,09:00:00,09:25:00,0,Histórico Acadêmico,2022,Novembro 2022,11
10/11/2022,17019,CQ,Marcella,Português,Word - PDF,1511.0,09:26:00,09:30:00,0,Arquivos Judiciais,2022,Novembro 2022,11
10/11/2022,17042,CQ,Marcella,Português,Word - Imagem,1611.0,09:31:00,09:42:00,0,Extrato Resumido De Nascimento,2022,Novembro 2022,11
10/11/2022,17023,CQ,Marcella,Inglês,Word - PDF,2305.0,09:44:00,10:00:00,0,CNH,2022,Novembro 2022,11
10/11/2022,17030,CQ,Marcella,Inglês,Word - PDF,1389.0,10:00:00,10:10:00,0,Diploma,2022,Novembro 2022,11
10/11/2022,17043,CQ,Marcella,Italiano,Word - PDF,1151.0,10:11:00,10:21:00,0,CNH,2022,Novembro 2022,11
10/11/2022,17022,CQ,Marcella,Português,Word - PDF,1907.0,10:23:00,10:37:00,0,Certificado,2022,Novembro 2022,11
10/11/2022,17053,CQ,Marcella,Italiano,Word - PDF,6492.0,10:38:00,10:55:00,0,Certidão de Casamento,2022,Novembro 2022,11
10/11/2022,17040,Revisão,Marcella,Italiano,Word - PDF,1814.0,10:56:00,11:03:00,0,CNN,2022,Novembro 2022,11
10/11/2022,16904,CQ,Marcella,Italiano,Word - PDF,44854.0,11:04:00,12:15:00,0,Procurações,2022,Novembro 2022,11
10/11/2022,17026,CQ,Marcella,Português,Word - PDF,4027.0,13:15:00,13:30:00,0,Histórico Acadêmico,2022,Novembro 2022,11
10/11/2022,16599,CQ,Marcella,Italiano,Word - PDF,166418.0,13:31:00,17:07:00,0,Certidões,2022,Novembro 2022,11
10/11/2022,17016,CQ,Marcella,Italiano,Word - PDF,11292.0,17:11:00,17:30:00,0,Processo de Divórcio,2022,Novembro 2022,11
10/11/2022,17015,Revisão,Bia,Italiano,Word - Imagem,7857.0,17:31:00,18:00:00,0,Certidões,2022,Novembro 2022,11
11/11/2022,17048,CQ,Marcella,Inglês,Word - PDF,3838.0,09:00:00,09:15:00,0,Histórico Escolar,2022,Novembro 2022,11
11/11/2022,17050,CQ,Marcella,Inglês,Word - PDF,3788.0,09:17:00,09:30:00,0,CNH,2022,Novembro 2022,11
11/11/2022,16911,CQ,Marcella,Italiano,Word - PDF,53282.0,09:31:00,10:38:00,0,Certidões,2022,Novembro 2022,11
11/11/2022,17059,CQ,Marcella,Italiano,Word - PDF,3758.0,10:39:00,10:50:00,0,Certidão de Casamento,2022,Novembro 2022,11
11/11/2022,17039,CQ,Marcella,Espanhol,Word - PDF,3109.0,11:07:00,11:17:00,0,Doc Simples,2022,Novembro 2022,11
11/11/2022,17064,CQ,Marcella,Inglês,Word - PDF,2531.0,11:18:00,11:30:00,0,Histórico Escolar,2022,Novembro 2022,11
11/11/2022,17072,CQ,Marcella,Inglês,Word - PDF,1009.0,11:31:00,11:38:00,0,Certificado,2022,Novembro 2022,11
11/11/2022,17052,CQ,Marcella,Inglês,Word - PDF,10695.0,13:15:00,13:35:00,0,Doc Diverso,2022,Novembro 2022,11
11/11/2022,17038,Revisão,Marcella,Italiano,Word - PDF,9942.0,13:36:00,14:00:00,0,Certidões,2022,Novembro 2022,11
11/11/2022,17071,CQ,Marcella,Italiano,Word - PDF,2170.0,14:11:00,14:25:00,0,Certidão de Nascimento,2022,Novembro 2022,11
11/11/2022,17036,Revisão,Marcella,Italiano,Word - PDF,40428.0,14:27:00,16:07:00,0,Certidões,2022,Novembro 2022,11
11/11/2022,17038,Revisão,Marcella,Italiano,Word - PDF,7509.0,16:14:00,16:40:00,0,Procurações,2022,Novembro 2022,11
11/11/2022,17056,CQ,Marcella,Italiano,Word - PDF,10761.0,16:43:00,17:12:00,0,Processo de Divórcio,2022,Novembro 2022,11
11/11/2022,17045,Revisão,Marcella,Português,Word - PDF,4423.0,17:13:00,17:35:00,0,Processo de Divórcio,2022,Novembro 2022,11
14/11/2022,16813,Revisão,Marcella,Italiano,Word - PDF,91632.0,09:05:00,15:11:00,0,Certidões,2022,Novembro 2022,11
14/11/2022,16893,CQ,Marcella,Italiano,Word - PDF,49650.0,15:16:00,16:20:00,0,Certidões,2022,Novembro 2022,11
14/11/2022,17000,Revisão,Marcella,Italiano,Word - PDF,34858.0,16:22:00,17:51:00,0,Certidões,2022,Novembro 2022,11
16/11/2022,17087,CQ,Marcella,Italiano,Word - PDF,3640.0,09:00:00,09:00:00,0,Certidão de Nascimento,2022,Novembro 2022,11
16/11/2022,17111,Revisão,Júlia,Inglês,Word - PDF,0.788,09:15:00,09:20:00,0,Imposto de Renda,2022,Novembro 2022,11
16/11/2022,17079,CQ,Júlia,Italiano,Word - PDF,2832.0,09:27:00,09:40:00,0,Certidão de Casamento,2022,Novembro 2022,11
16/11/2022,17041,Revisão,Júlia,Italiano,Word - PDF,11014.0,09:46:00,10:35:00,0,Certidões,2022,Novembro 2022,11
16/11/2022,17102,CQ,Marcella,Português,Word - PDF,10080.0,10:13:00,10:22:00,0,Procuração,2022,Novembro 2022,11
16/11/2022,17082,CQ,Marcella,Português,Word - PDF,2495.0,10:39:00,10:46:00,0,Certidão de Casamento,2022,Novembro 2022,11
16/11/2022,17081,CQ,Marcella,Italiano,Word - PDF,29934.0,10:47:00,11:43:00,0,Procurações,2022,Novembro 2022,11
16/11/2022,17097,Revisão,Marcella,Português,Word - Imagem,1642.0,11:45:00,11:55:00,0,Ficha Criminal,2022,Novembro 2022,11
16/11/2022,17076,Revisão,Marcella,Português,Word - Imagem,0.645,11:56:00,12:02:00,0,CNH,2022,Novembro 2022,11
16/11/2022,17068,CQ,Marcella,Português,Word - PDF,39800.0,13:15:00,14:00:00,0,Contrato,2022,Novembro 2022,11
16/11/2022,17103,Revisão,Marcella,Inglês,Word - PDF,2949.0,14:01:00,14:10:00,0,Certidão de Casamento,2022,Novembro 2022,11
16/11/2022,17067,Revisão,Marcella,Italiano,Word - PDF,34141.0,14:14:00,15:46:00,0,Certidões,2022,Novembro 2022,11
16/11/2022,17047,CQ,Marcella,Italiano,Word - PDF,56148.0,15:50:00,17:35:00,0,Certidões,2022,Novembro 2022,11
17/11/2022,17096,CQ,Marcella,Italiano,Word - PDF,5707.0,08:48:00,09:15:00,0,Certidão de Casamento,2022,Novembro 2022,11
17/11/2022,17099,Revisão,Marcella,Português,Word - PDF,10341.0,09:16:00,09:40:00,0,Certidão de Nascimento/Passaporte,2022,Novembro 2022,11
17/11/2022,17120,CQ,Marcella,Inglês,Word - Word,2015.0,09:41:00,09:52:00,0,Ficha Técnica,2022,Novembro 2022,11
17/11/2022,17098,CQ,Marcella,Italiano,Word - PDF,54888.0,09:53:00,11:30:00,0,Certidões,2022,Novembro 2022,11
17/11/2022,17127,CQ,Marcella,Italiano,Word - PDF,3497.0,11:31:00,11:45:00,0,Coren,2022,Novembro 2022,11
17/11/2022,17114,CQ,Marcella,Inglês,Word - PDF,6546.0,12:02:00,13:30:00,0,Histórico Escolar,2022,Novembro 2022,11
17/11/2022,17109,CQ,Marcella,Italiano,Word - PDF,4853.0,13:34:00,13:50:00,0,Procuração,2022,Novembro 2022,11
17/11/2022,17123,Revisão,Marcella,Inglês,Word - PDF,2691.0,13:51:00,14:05:00,0,Histórico Escolar,2022,Novembro 2022,11
17/11/2022,17104,CQ,Marcella,Inglês,Word - PDF,11085.0,14:06:00,14:30:00,0,Apresentação,2022,Novembro 2022,11
17/11/2022,17105,CQ,Marcella,Italiano,Word - PDF,3115.0,14:37:00,14:50:00,0,Certidão de Nascimento,2022,Novembro 2022,11
17/11/2022,17107,Revisão,Marcella,Italiano,Word - PDF,27969.0,15:09:00,16:27:00,0,Certidões,2022,Novembro 2022,11
17/11/2022,16962,CQ,Marcella,Italiano,Word - PDF,31.114,16:29:00,17:40:00,0,Certidões,2022,Novembro 2022,11
18/11/2022,17134,Revisão,Marcella,Inglês,Word - Word,24987.0,09:15:00,10:03:00,0,Contrato CETCO e POJUCA,2022,Novembro 2022,11
18/11/2022,17063,CQ,Marcella,Italiano,Word - PDF,18634.0,10:05:00,10:35:00,0,Certidão de Objeto e Pé,2022,Novembro 2022,11
18/11/2022,17125,Revisão,Marcella,Inglês,Word - PDF,4521.0,10:40:00,11:00:00,0,Histórico Acadêmico,2022,Novembro 2022,11
18/11/2022,17084,CQ,Marcella,Português,Word - PDF,0.507,11:02:00,11:05:00,0,Certidão de Óbito,2022,Novembro 2022,11
18/11/2022,17115,Revisão,Marcella,Italiano,Word - PDF,3399.0,11:11:00,11:22:00,0,Procuração,2022,Novembro 2022,11
18/11/2022,17027,CQ,Marcella,Italiano,Word - PDF,105110.0,11:23:00,16:00:00,0,Certidões,2022,Novembro 2022,11
18/11/2022,17131,CQ,Marcella,Italiano,Word - PDF,5647.0,16:02:00,16:15:00,0,Certidões,2022,Novembro 2022,11
18/11/2022,17143,Revisão,Marcella,Italiano,Word - PDF,14865.0,16:18:00,17:00:00,0,Certidões,2022,Novembro 2022,11
18/11/2022,17156,CQ,Marcella,Português,Word - PDF,1926.0,17:09:00,17:16:00,0,Certificado,2022,Novembro 2022,11
18/11/2022,17132,CQ,Marcella,Italiano,Word - PDF,3009.0,17:17:00,17:30:00,0,Procuração,2022,Novembro 2022,11
21/11/2022,17148,Revisão,Júlia,Inglês,Word - PDF,17805.0,09:13:00,10:00:00,0,Histórico Acadêmico,2022,Novembro 2022,11
21/11/2022,17173,CQ,Marcella,Português,Word - PDF,0.892,10:14:00,10:20:00,0,Certificado de Batismo,2022,Novembro 2022,11
21/11/2022,17089,CQ,Marcella,Italiano,Word - PDF,92375.0,10:31:00,13:30:00,0,Certidões,2022,Novembro 2022,11
21/11/2022,17085,CQ,Marcella,Inglês,Word - PDF,60814.0,13:30:00,14:53:00,0,Docs Diversos,2022,Novembro 2022,11
21/11/2022,17051,Revisão,Marcella,Italiano,Word - PDF,29162.0,14:55:00,16:25:00,0,Certidões,2022,Novembro 2022,11
21/11/2022,17155,CQ,Marcella,Italiano,Word - PDF,25957.0,16:33:00,17:10:00,0,Certidões,2022,Novembro 2022,11
21/11/2022,17184,CQ,Marcella,Português,Word - PDF,1400.0,17:13:00,17:23:00,0,Extrato Resumido De Nascimento,2022,Novembro 2022,11
